CPD ID,Plate ID,Well
CPD_362260,APL001694,G04
CPD_363044,APL001696,H19
CPD_361779,APL001692,F04
CPD_362066,APL001693,D15
CPD_362556,APL001695,G17
CPD_363278,APL001697,K18
CPD_338743,APL001619,M11
CPD_361258,APL001691,C13
CPD_361540,APL001692,G03
CPD_362131,APL001693,F12
CPD_362208,APL001694,O09
CPD_361074,APL001690,D07
CPD_360964,APL001690,G19
CPD_363917,APL001697,B20
CPD_247096,APL003278,H09
CPD_361791,APL001692,N06
CPD_361079,APL001690,N07
CPD_361730,APL001692,D11
CPD_362699,APL001695,F13
CPD_363187,APL001697,E15
CPD_362429,APL001694,J06
CPD_243169,APL003266,M11
CPD_361277,APL001691,I17
CPD_363210,APL001697,C21
CPD_361588,APL001692,G15
CPD_243765,APL003267,H22
CPD_244403,APL003269,F22
CPD_361482,APL001691,D10
CPD_363279,APL001697,M18
CPD_361067,APL001690,F05
CPD_361611,APL001692,E21
CPD_364199,APL001698,H12
CPD_360909,APL001690,I05
CPD_361029,APL001690,I16
CPD_361259,APL001691,E13
CPD_361739,APL001692,F13
CPD_244684,APL003270,H12
CPD_245322,APL003272,H12
CPD_245928,APL003274,N04
CPD_361213,APL001690,J22
CPD_364237,APL001698,D22
CPD_364525,APL001699,H14
CPD_364637,APL001700,G21
CPD_245956,APL003274,H12
CPD_361193,APL001690,B18
CPD_360955,APL001690,E17
CPD_245706,APL003274,I07
CPD_246733,APL003277,E10
CPD_246937,APL003278,I09
CPD_360975,APL001690,M21
CPD_245154,APL003272,G10
CPD_245945,APL003274,B10
CPD_246662,APL003277,G11
CPD_246915,APL003278,M03
CPD_362179,APL001694,E03
CPD_362931,APL001696,E12
CPD_246231,APL003275,F21
CPD_361154,APL001690,D08
CPD_362282,APL001694,C10
CPD_362919,APL001696,M08
CPD_363277,APL001697,I18
CPD_244081,APL003268,B22
CPD_361849,APL001692,B22
CPD_361778,APL001692,D04
CPD_362508,APL001695,G05
CPD_360987,APL001690,E06
CPD_361333,APL001691,I12
CPD_364245,APL001699,C03
CPD_244395,APL003269,F20
CPD_244730,APL003271,C03
CPD_245868,APL003274,D09
CPD_360806,APL001689,L19
CPD_361850,APL001692,D22
CPD_362506,APL001695,C05
CPD_245213,APL003272,N03
CPD_363012,APL001696,H11
CPD_363318,APL001697,L07
CPD_243334,APL003266,H13
CPD_320122,APL001560,B08
CPD_360972,APL001690,G21
CPD_361646,APL001692,K10
CPD_362453,APL001694,J12
CPD_362156,APL001693,H18
CPD_362355,APL001694,F07
CPD_318749,APL001556,I20
CPD_244585,APL003270,B07
CPD_244844,APL003271,G12
CPD_361110,APL001690,L15
CPD_361823,APL001692,N14
CPD_361608,APL001692,O19
CPD_245218,APL003272,H05
CPD_361436,APL001691,H17
CPD_361548,APL001692,G05
CPD_243615,APL003267,L03
CPD_246315,APL003276,I03
CPD_246850,APL003277,B04
CPD_361065,APL001690,B05
CPD_362019,APL001693,F03
CPD_363009,APL001696,B11
CPD_246373,APL003276,M17
CPD_361062,APL001690,L03
CPD_361461,APL001691,J04
CPD_244709,APL003270,J18
CPD_361052,APL001690,G22
CPD_361745,APL001692,B15
CPD_362459,APL001694,F14
CPD_362540,APL001695,G13
CPD_362891,APL001696,E21
CPD_362221,APL001694,I13
CPD_363028,APL001696,H15
CPD_364557,APL001699,H22
CPD_361638,APL001692,K08
CPD_362228,APL001694,G15
CPD_364603,APL001700,C13
CPD_364613,APL001700,G15
CPD_361601,APL001692,A19
CPD_361785,APL001692,B06
CPD_364657,APL001700,O06
CPD_360988,APL001690,G06
CPD_360919,APL001690,M07
CPD_336862,APL001613,I19
CPD_361142,APL001690,L04
CPD_361111,APL001690,N15
CPD_361697,APL001692,B03
CPD_362025,APL001693,B05
CPD_243154,APL003266,O07
CPD_243333,APL003266,F13
CPD_360948,APL001690,G15
CPD_362671,APL001695,N05
CPD_361196,APL001690,H18
CPD_361756,APL001692,H17
CPD_363146,APL001697,C05
CPD_245307,APL003272,J08
CPD_245953,APL003274,B12
CPD_246622,APL003276,F22
CPD_361139,APL001690,F04
CPD_361006,APL001690,K10
CPD_361254,APL001691,K11
CPD_361671,APL001692,M16
CPD_362998,APL001696,L07
CPD_332142,APL001598,N03
CPD_361134,APL001690,L21
CPD_364128,APL001698,J11
CPD_360931,APL001690,E11
CPD_361715,APL001692,F07
CPD_363927,APL001697,F22
CPD_245723,APL003274,K11
CPD_361106,APL001690,D15
CPD_246719,APL003277,I06
CPD_246659,APL003277,O09
CPD_361156,APL001690,H08
CPD_361221,APL001691,I03
CPD_362509,APL001695,I05
CPD_364257,APL001699,K05
CPD_245387,APL003273,I07
CPD_335209,APL001608,O03
CPD_361165,APL001690,J10
CPD_361483,APL001691,F10
CPD_361825,APL001692,B16
CPD_361680,APL001692,O18
CPD_363302,APL001697,L03
CPD_246204,APL003275,N13
CPD_361620,APL001692,G04
CPD_362262,APL001694,K04
CPD_362979,APL001696,F03
CPD_354415,APL001668,O03
CPD_244724,APL003270,H22
CPD_361226,APL001691,C05
CPD_361224,APL001691,O03
CPD_362118,APL001693,L08
CPD_362206,APL001694,K09
CPD_362673,APL001695,B07
CPD_362591,APL001695,M06
CPD_362900,APL001696,G04
CPD_363300,APL001697,H03
CPD_364405,APL001699,H03
CPD_245408,APL003273,C13
CPD_361159,APL001690,N08
CPD_361016,APL001690,O12
CPD_361112,APL001690,P15
CPD_361460,APL001691,H04
CPD_361634,APL001692,C08
CPD_362204,APL001694,G09
CPD_243422,APL003266,H16
CPD_243350,APL003266,H17
CPD_361847,APL001692,N20
CPD_243342,APL003266,H15
CPD_245226,APL003272,H07
CPD_246432,APL003276,E14
CPD_362363,APL001694,F09
CPD_363020,APL001696,H13
CPD_363021,APL001696,J13
CPD_245082,APL003272,G11
CPD_245693,APL003274,O03
CPD_361316,APL001691,G08
CPD_361383,APL001691,N03
CPD_362439,APL001694,N08
CPD_362264,APL001694,O04
CPD_364629,APL001700,G19
CPD_244748,APL003271,G07
CPD_245289,APL003272,F04
CPD_361769,APL001692,B21
CPD_361771,APL001692,F21
CPD_243403,APL003266,B12
CPD_361125,APL001690,J19
CPD_362956,APL001696,G18
CPD_363856,APL001697,F04
CPD_246121,APL003275,E14
CPD_361423,APL001691,N13
CPD_361955,APL001693,E08
CPD_362660,APL001695,H03
CPD_362511,APL001695,M05
CPD_364402,APL001699,B03
CPD_243182,APL003266,G15
CPD_244588,APL003270,H07
CPD_361163,APL001690,F10
CPD_361292,APL001691,G21
CPD_362997,APL001696,J07
CPD_364025,APL001698,K06
CPD_364429,APL001699,H09
CPD_246960,APL003278,G15
CPD_360918,APL001690,K07
CPD_364335,APL001699,G06
CPD_245730,APL003274,K13
CPD_361019,APL001690,E14
CPD_361876,APL001693,G07
CPD_362290,APL001694,C12
CPD_364461,APL001699,H17
CPD_364577,APL001700,O05
CPD_361639,APL001692,M08
CPD_362046,APL001693,L09
CPD_244148,APL003269,G17
CPD_361908,APL001693,G15
CPD_362578,APL001695,C04
CPD_363089,APL001696,B12
CPD_363013,APL001696,J11
CPD_364246,APL001699,E03
CPD_245306,APL003272,H08
CPD_246808,APL003277,L07
CPD_361002,APL001690,C10
CPD_361837,APL001692,J18
CPD_362779,APL001695,F14
CPD_362916,APL001696,G08
CPD_244583,APL003270,N05
CPD_361355,APL001691,E18
CPD_361334,APL001691,K12
CPD_362129,APL001693,B12
CPD_362921,APL001696,A10
CPD_364580,APL001700,E07
CPD_361204,APL001690,H20
CPD_361418,APL001691,D13
CPD_361802,APL001692,D10
CPD_362297,APL001694,A14
CPD_363115,APL001696,F18
CPD_364086,APL001698,E22
CPD_360913,APL001690,A07
CPD_361475,APL001691,F08
CPD_243485,APL003267,E11
CPD_320593,APL001562,O04
CPD_362338,APL001694,D03
CPD_364098,APL001698,N03
CPD_361075,APL001690,F07
CPD_362754,APL001695,D08
CPD_364655,APL001700,K06
CPD_244082,APL003268,D22
CPD_246727,APL003277,I08
CPD_246942,APL003278,C11
CPD_319642,APL001559,M04
CPD_361562,APL001692,C09
CPD_362012,APL001693,G22
CPD_363004,APL001696,H09
CPD_363266,APL001697,C16
CPD_364039,APL001698,G10
CPD_243158,APL003266,G09
CPD_245927,APL003274,L04
CPD_245879,APL003274,L11
CPD_246083,APL003275,I04
CPD_361758,APL001692,L17
CPD_362020,APL001693,H03
CPD_362469,APL001694,J16
CPD_362222,APL001694,K13
CPD_364333,APL001699,C06
CPD_246025,APL003275,E09
CPD_361759,APL001692,N17
CPD_362268,APL001694,G06
CPD_362763,APL001695,F10
CPD_364034,APL001698,M08
CPD_361693,APL001692,I22
CPD_363060,APL001696,H04
CPD_363053,APL001696,J21
CPD_243318,APL003266,H09
CPD_361066,APL001690,D05
CPD_245611,APL003273,L04
CPD_247098,APL003278,L09
CPD_361077,APL001690,J07
CPD_362948,APL001696,G16
CPD_364337,APL001699,K06
CPD_360898,APL001690,C03
CPD_361582,APL001692,K13
CPD_245864,APL003274,L07
CPD_246209,APL003275,H15
CPD_246742,APL003277,G12
CPD_354689,APL001668,F14
CPD_360981,APL001690,I04
CPD_361490,APL001691,D12
CPD_362135,APL001693,N12
CPD_364247,APL001699,G03
CPD_245259,APL003272,J15
CPD_246670,APL003277,G13
CPD_362702,APL001695,L13
CPD_245305,APL003272,F08
CPD_247080,APL003278,H05
CPD_319246,APL001558,M03
CPD_361149,APL001690,J06
CPD_361828,APL001692,H16
CPD_361880,APL001693,O07
CPD_246027,APL003275,I09
CPD_246141,APL003275,M18
CPD_246429,APL003276,O12
CPD_361595,APL001692,E17
CPD_364192,APL001698,H10
CPD_364287,APL001699,G13
CPD_364634,APL001700,A21
CPD_245714,APL003274,I09
CPD_361385,APL001691,B05
CPD_361814,APL001692,L12
CPD_362038,APL001693,L07
CPD_362373,APL001694,J11
CPD_362875,APL001696,E17
CPD_245217,APL003272,F05
CPD_245553,APL003273,H09
CPD_361158,APL001690,L08
CPD_243882,APL003268,C12
CPD_243994,APL003268,D19
CPD_361023,APL001690,M14
CPD_361426,APL001691,D15
CPD_362748,APL001695,H06
CPD_362944,APL001696,O14
CPD_364597,APL001700,G11
CPD_245001,APL003271,F12
CPD_245792,APL003274,G10
CPD_245800,APL003274,G12
CPD_362514,APL001695,C07
CPD_362572,APL001695,G21
CPD_361899,APL001693,E13
CPD_245464,APL003273,C08
CPD_361285,APL001691,I19
CPD_362103,APL001693,N04
CPD_361944,APL001693,O04
CPD_362357,APL001694,J07
CPD_362596,APL001695,G08
CPD_246663,APL003277,I11
CPD_356453,APL001674,K18
CPD_362542,APL001695,K13
CPD_364567,APL001700,K03
CPD_246093,APL003275,M06
CPD_247048,APL003278,G18
CPD_361188,APL001690,H16
CPD_361665,APL001692,A16
CPD_362512,APL001695,O05
CPD_244612,APL003270,H13
CPD_244574,APL003270,L03
CPD_244796,APL003271,G19
CPD_245361,APL003272,F22
CPD_245860,APL003274,D07
CPD_361357,APL001691,I18
CPD_361971,APL001693,E12
CPD_362908,APL001696,G06
CPD_246526,APL003276,B17
CPD_246711,APL003277,I04
CPD_246831,APL003277,J13
CPD_363937,APL001698,I03
CPD_364670,APL001700,I10
CPD_361236,APL001691,G07
CPD_361558,APL001692,K07
CPD_363284,APL001697,G20
CPD_245083,APL003272,I11
CPD_328478,APL001587,G05
CPD_361698,APL001692,D03
CPD_361664,APL001692,O14
CPD_243438,APL003266,H20
CPD_246814,APL003277,H09
CPD_361175,APL001690,N12
CPD_362859,APL001696,E13
CPD_364667,APL001700,C10
CPD_360935,APL001690,M11
CPD_246509,APL003276,P11
CPD_361516,APL001691,H18
CPD_361342,APL001691,K14
CPD_362332,APL001694,G22
CPD_364133,APL001698,F13
CPD_364179,APL001698,J06
CPD_244108,APL003269,G07
CPD_246861,APL003277,H06
CPD_361549,APL001692,I05
CPD_362370,APL001694,D11
CPD_362529,APL001695,A11
CPD_362652,APL001695,G22
CPD_363031,APL001696,N15
CPD_363292,APL001697,G22
CPD_244764,APL003271,G11
CPD_247075,APL003278,N03
CPD_361467,APL001691,F06
CPD_361576,APL001692,O11
CPD_363090,APL001696,D12
CPD_364134,APL001698,H13
CPD_364428,APL001699,F09
CPD_246297,APL003275,D20
CPD_247079,APL003278,F05
CPD_361524,APL001691,H20
CPD_361765,APL001692,J19
CPD_362261,APL001694,I04
CPD_362657,APL001695,B03
CPD_362922,APL001696,C10
CPD_361851,APL001692,F22
CPD_362067,APL001693,F15
CPD_364045,APL001698,C12
CPD_364406,APL001699,J03
CPD_361523,APL001691,F20
CPD_361574,APL001692,K11
CPD_319979,APL001560,C12
CPD_362010,APL001693,C22
CPD_364573,APL001700,G05
CPD_246821,APL003277,F11
CPD_361084,APL001690,H09
CPD_361182,APL001690,L14
CPD_361270,APL001691,K15
CPD_245313,APL003272,F10
CPD_361501,APL001691,J14
CPD_362787,APL001695,F16
CPD_334519,APL001605,H12
CPD_361319,APL001691,M08
CPD_361571,APL001692,E11
CPD_361659,APL001692,E14
CPD_361653,APL001692,I12
CPD_362923,APL001696,E10
CPD_364121,APL001698,L09
CPD_244914,APL003271,H09
CPD_247041,APL003278,I16
CPD_361037,APL001690,I18
CPD_361457,APL001691,B04
CPD_361486,APL001691,L10
CPD_361796,APL001692,H08
CPD_362274,APL001694,C08
CPD_361410,APL001691,D11
CPD_361874,APL001693,C07
CPD_362618,APL001695,C14
CPD_362914,APL001696,C08
CPD_364454,APL001699,J15
CPD_245039,APL003271,B22
CPD_246823,APL003277,J11
CPD_246913,APL003278,I03
CPD_247017,APL003278,I10
CPD_334439,APL001605,H11
CPD_362113,APL001693,B08
CPD_244896,APL003271,B05
CPD_362762,APL001695,D10
CPD_362707,APL001695,F15
CPD_362828,APL001696,G05
CPD_362902,APL001696,K04
CPD_364007,APL001698,G21
CPD_244405,APL003269,J22
CPD_360937,APL001690,A13
CPD_361243,APL001691,E09
CPD_362934,APL001696,K12
CPD_363232,APL001697,O06
CPD_245256,APL003272,D15
CPD_246969,APL003278,I17
CPD_360926,APL001690,K09
CPD_361279,APL001691,M17
CPD_361546,APL001692,C05
CPD_362963,APL001696,E20
CPD_364158,APL001698,H19
CPD_243223,APL003266,I06
CPD_246080,APL003275,C04
CPD_246767,APL003277,I18
CPD_246657,APL003277,K09
CPD_357799,APL001678,P15
CPD_361197,APL001690,J18
CPD_361861,APL001693,I03
CPD_362628,APL001695,G16
CPD_362758,APL001695,L08
CPD_363154,APL001697,C07
CPD_364437,APL001699,H11
CPD_244042,APL003268,D12
CPD_245168,APL003272,C14
CPD_360999,APL001690,M08
CPD_361690,APL001692,C22
CPD_361627,APL001692,E06
CPD_362564,APL001695,G19
CPD_363111,APL001696,N16
CPD_364568,APL001700,M03
CPD_243358,APL003266,H19
CPD_243660,APL003267,F15
CPD_246853,APL003277,H04
CPD_362276,APL001694,G08
CPD_363018,APL001696,D13
CPD_246640,APL003277,I05
CPD_361892,APL001693,G11
CPD_363002,APL001696,D09
CPD_363885,APL001697,B12
CPD_364033,APL001698,K08
CPD_243175,APL003266,I13
CPD_245241,APL003272,F11
CPD_245558,APL003273,B11
CPD_353140,APL001664,O03
CPD_361166,APL001690,L10
CPD_360984,APL001690,O04
CPD_362354,APL001694,D07
CPD_362428,APL001694,H06
CPD_362697,APL001695,B13
CPD_364404,APL001699,F03
CPD_244923,APL003271,J11
CPD_351067,APL001657,N03
CPD_361687,APL001692,M20
CPD_361980,APL001693,G14
CPD_362062,APL001693,L13
CPD_363010,APL001696,D11
CPD_362983,APL001696,N03
CPD_362999,APL001696,N07
CPD_363226,APL001697,C06
CPD_363142,APL001697,K03
CPD_246812,APL003277,D09
CPD_360292,APL001688,G11
CPD_361463,APL001691,N04
CPD_362049,APL001693,B11
CPD_362166,APL001693,L20
CPD_363305,APL001697,B05
CPD_246591,APL003276,H14
CPD_361474,APL001691,D08
CPD_363230,APL001697,K06
CPD_363962,APL001698,M09
CPD_243173,APL003266,E13
CPD_243222,APL003266,G06
CPD_243159,APL003266,I09
CPD_246193,APL003275,H11
CPD_354293,APL001667,H13
CPD_361801,APL001692,B10
CPD_361676,APL001692,G18
CPD_364194,APL001698,L10
CPD_244204,APL003269,G12
CPD_245873,APL003274,P09
CPD_364357,APL001699,E12
CPD_244093,APL003269,I03
CPD_244577,APL003270,B05
CPD_246882,APL003277,B12
CPD_361276,APL001691,G17
CPD_362045,APL001693,J09
CPD_362977,APL001696,B03
CPD_364072,APL001698,I18
CPD_364643,APL001700,C04
CPD_245737,APL003274,I15
CPD_246741,APL003277,E12
CPD_361458,APL001691,D04
CPD_361485,APL001691,J10
CPD_362237,APL001694,I17
CPD_363003,APL001696,F09
CPD_361852,APL001692,H22
CPD_361969,APL001693,A12
CPD_362527,APL001695,M09
CPD_362615,APL001695,M12
CPD_363065,APL001696,B06
CPD_364581,APL001700,G07
CPD_244921,APL003271,F11
CPD_247024,APL003278,G12
CPD_325009,APL001576,C17
CPD_361379,APL001691,F03
CPD_362195,APL001694,E07
CPD_362516,APL001695,G07
CPD_246851,APL003277,D04
CPD_361247,APL001691,M09
CPD_362451,APL001694,F12
CPD_362356,APL001694,H07
CPD_364349,APL001699,E10
CPD_246849,APL003277,N17
CPD_361024,APL001690,O14
CPD_364445,APL001699,H13
CPD_361267,APL001691,E15
CPD_361264,APL001691,O13
CPD_362286,APL001694,K10
CPD_363057,APL001696,B04
CPD_362835,APL001696,E07
CPD_364342,APL001699,G08
CPD_321150,APL001564,O03
CPD_361071,APL001690,N05
CPD_361403,APL001691,F09
CPD_361324,APL001691,G10
CPD_361341,APL001691,I14
CPD_361631,APL001692,M06
CPD_363298,APL001697,D03
CPD_243610,APL003267,B03
CPD_244986,APL003271,H08
CPD_246250,APL003275,L06
CPD_246936,APL003278,G09
CPD_362457,APL001694,B14
CPD_362188,APL001694,G05
CPD_243563,APL003267,C12
CPD_244978,APL003271,H06
CPD_361774,APL001692,L21
CPD_362682,APL001695,D09
CPD_363029,APL001696,J15
CPD_362832,APL001696,O05
CPD_243964,APL003268,H11
CPD_244735,APL003271,M03
CPD_245340,APL003272,L16
CPD_246058,APL003275,G17
CPD_354430,APL001668,M07
CPD_361046,APL001690,K20
CPD_360959,APL001690,M17
CPD_362350,APL001694,L05
CPD_364277,APL001699,C11
CPD_243972,APL003268,H13
CPD_245786,APL003274,K08
CPD_361550,APL001692,K05
CPD_362137,APL001693,B14
CPD_362279,APL001694,M08
CPD_363043,APL001696,F19
CPD_245793,APL003274,I10
CPD_362458,APL001694,D14
CPD_362190,APL001694,K05
CPD_362705,APL001695,B15
CPD_362535,APL001695,M11
CPD_360966,APL001690,K19
CPD_361262,APL001691,K13
CPD_361335,APL001691,M12
CPD_361940,APL001693,G04
CPD_362850,APL001696,C11
CPD_363857,APL001697,H04
CPD_243722,APL003267,B12
CPD_246990,APL003278,C04
CPD_246921,APL003278,I05
CPD_361214,APL001690,L22
CPD_361503,APL001691,N14
CPD_362383,APL001694,N13
CPD_364358,APL001699,I12
CPD_245504,APL003273,C18
CPD_246920,APL003278,G05
CPD_360460,APL001688,H13
CPD_360923,APL001690,E09
CPD_361705,APL001692,B05
CPD_243605,APL003267,G22
CPD_244300,APL003269,H15
CPD_246512,APL003276,F13
CPD_361554,APL001692,C07
CPD_362139,APL001693,F14
CPD_364019,APL001698,O04
CPD_245400,APL003273,C11
CPD_245462,APL003273,O06
CPD_350188,APL001654,N04
CPD_361322,APL001691,C10
CPD_361303,APL001691,M04
CPD_361647,APL001692,M10
CPD_361688,APL001692,O20
CPD_361866,APL001693,C05
CPD_362263,APL001694,M04
CPD_362851,APL001696,E11
CPD_363078,APL001696,L08
CPD_245933,APL003274,H06
CPD_246929,APL003278,I07
CPD_360980,APL001690,G04
CPD_361313,APL001691,A08
CPD_361767,APL001692,N19
CPD_362244,APL001694,G19
CPD_364675,APL001700,C12
CPD_243884,APL003268,G12
CPD_361094,APL001690,L11
CPD_361381,APL001691,J03
CPD_362308,APL001694,G16
CPD_363075,APL001696,F08
CPD_243305,APL003266,N05
CPD_353227,APL001664,M06
CPD_361764,APL001692,H19
CPD_362217,APL001694,A13
CPD_364605,APL001700,G13
CPD_346812,APL001644,E22
CPD_361651,APL001692,E12
CPD_244329,APL003269,B04
CPD_245058,APL003272,G05
CPD_361314,APL001691,C08
CPD_364296,APL001699,I15
CPD_361178,APL001690,D14
CPD_361604,APL001692,G19
CPD_362097,APL001693,B04
CPD_362178,APL001694,C03
CPD_362234,APL001694,C17
CPD_362670,APL001695,L05
CPD_364281,APL001699,K11
CPD_243152,APL003266,K07
CPD_247025,APL003278,I12
CPD_361211,APL001690,F22
CPD_360960,APL001690,O17
CPD_361985,APL001693,A16
CPD_245520,APL003273,C22
CPD_246620,APL003276,B22
CPD_246647,APL003277,G07
CPD_246713,APL003277,M04
CPD_361362,APL001691,C20
CPD_246666,APL003277,O11
CPD_246914,APL003278,K03
CPD_362114,APL001693,D08
CPD_362043,APL001693,F09
CPD_243396,APL003266,D10
CPD_244981,APL003271,N06
CPD_245878,APL003274,J11
CPD_246574,APL003276,D10
CPD_246674,APL003277,O13
CPD_246927,APL003278,E07
CPD_360924,APL001690,G09
CPD_361377,APL001691,B03
CPD_361306,APL001691,C06
CPD_362490,APL001694,D22
CPD_243137,APL003266,M03
CPD_244009,APL003268,B04
CPD_244906,APL003271,H07
CPD_245603,APL003273,L21
CPD_246903,APL003277,L16
CPD_317332,APL001552,O03
CPD_364685,APL001700,G14
CPD_245345,APL003272,F18
CPD_361234,APL001691,C07
CPD_361583,APL001692,M13
CPD_361975,APL001693,M12
CPD_362287,APL001694,M10
CPD_363045,APL001696,J19
CPD_363255,APL001697,M12
CPD_364230,APL001698,F20
CPD_364278,APL001699,E11
CPD_246242,APL003275,L04
CPD_246890,APL003277,B14
CPD_246793,APL003277,N03
CPD_361191,APL001690,N16
CPD_361222,APL001691,K03
CPD_361751,APL001692,N15
CPD_363218,APL001697,C04
CPD_245567,APL003273,D13
CPD_347986,APL001647,H14
CPD_361703,APL001692,N03
CPD_362435,APL001694,F08
CPD_362818,APL001696,C03
CPD_363267,APL001697,E16
CPD_245955,APL003274,F12
CPD_361766,APL001692,L19
CPD_362121,APL001693,B10
CPD_362674,APL001695,D07
CPD_362531,APL001695,E11
CPD_362500,APL001695,G03
CPD_161507,APL001697,B06
CPD_243160,APL003266,K09
CPD_246830,APL003277,H13
CPD_361803,APL001692,F10
CPD_362709,APL001695,J15
CPD_363101,APL001696,J14
CPD_362886,APL001696,K19
CPD_364104,APL001698,J05
CPD_364427,APL001699,D09
CPD_245463,APL003273,A08
CPD_360946,APL001690,C15
CPD_361858,APL001693,C03
CPD_245200,APL003272,C22
CPD_245691,APL003274,K03
CPD_319564,APL001559,O03
CPD_361034,APL001690,C18
CPD_361893,APL001693,I11
CPD_362698,APL001695,D13
CPD_363870,APL001697,D08
CPD_363928,APL001697,H22
CPD_364131,APL001698,B13
CPD_364485,APL001699,H04
CPD_244132,APL003269,G13
CPD_246651,APL003277,O07
CPD_361133,APL001690,J21
CPD_360974,APL001690,K21
CPD_361636,APL001692,G08
CPD_361662,APL001692,K14
CPD_362929,APL001696,A12
CPD_244596,APL003270,H09
CPD_245266,APL003272,H17
CPD_361532,APL001691,H22
CPD_361577,APL001692,A13
CPD_361994,APL001693,C18
CPD_364672,APL001700,M10
CPD_245042,APL003271,H22
CPD_245466,APL003273,G08
CPD_245987,APL003274,H20
CPD_361198,APL001690,L18
CPD_361199,APL001690,N18
CPD_361298,APL001691,C04
CPD_243255,APL003266,I14
CPD_244516,APL003270,G10
CPD_245330,APL003272,H14
CPD_246653,APL003277,C09
CPD_361351,APL001691,M16
CPD_362316,APL001694,G18
CPD_362683,APL001695,F09
CPD_362525,APL001695,I09
CPD_362843,APL001696,E09
CPD_364621,APL001700,G17
CPD_245144,APL003272,C08
CPD_361151,APL001690,N06
CPD_361839,APL001692,N18
CPD_362993,APL001696,B07
CPD_245425,APL003273,E17
CPD_246724,APL003277,C08
CPD_246743,APL003277,I12
CPD_361787,APL001692,F06
CPD_363093,APL001696,J12
CPD_363976,APL001698,I13
CPD_243564,APL003267,E12
CPD_244041,APL003268,B12
CPD_244353,APL003269,B10
CPD_245297,APL003272,F06
CPD_245722,APL003274,I11
CPD_357845,APL001678,L08
CPD_362778,APL001695,D14
CPD_362526,APL001695,K09
CPD_362678,APL001695,L07
CPD_364704,APL001698,B10
CPD_246708,APL003277,C04
CPD_360105,APL001687,B05
CPD_361038,APL001690,K18
CPD_245870,APL003274,H09
CPD_361095,APL001690,N11
CPD_362701,APL001695,J13
CPD_362582,APL001695,K04
CPD_364129,APL001698,L11
CPD_243247,APL003266,I12
CPD_244569,APL003270,B03
CPD_246654,APL003277,E09
CPD_360962,APL001690,C19
CPD_361509,APL001691,J16
CPD_362302,APL001694,K14
CPD_243310,APL003266,H07
CPD_245559,APL003273,D11
CPD_245859,APL003274,B07
CPD_361058,APL001690,D03
CPD_361599,APL001692,M17
CPD_361956,APL001693,G08
CPD_362269,APL001694,I06
CPD_364024,APL001698,I06
CPD_247108,APL003274,H16
CPD_246744,APL003277,K12
CPD_355972,APL001672,L16
CPD_361692,APL001692,G22
CPD_361966,APL001693,K10
CPD_362499,APL001695,E03
CPD_362796,APL001695,H18
CPD_362766,APL001695,L10
CPD_364584,APL001700,M07
CPD_243309,APL003266,F07
CPD_244899,APL003271,H05
CPD_245585,APL003273,H17
CPD_361430,APL001691,L15
CPD_361240,APL001691,O07
CPD_244340,APL003269,H06
CPD_246732,APL003277,C10
CPD_246862,APL003277,J06
CPD_361831,APL001692,N16
CPD_363299,APL001697,F03
CPD_243325,APL003266,F11
CPD_245249,APL003272,F13
CPD_245802,APL003274,K12
CPD_246661,APL003277,E11
CPD_360982,APL001690,K04
CPD_361530,APL001691,D22
CPD_361397,APL001691,J07
CPD_361789,APL001692,J06
CPD_362874,APL001696,C17
CPD_243324,APL003266,D11
CPD_243165,APL003266,E11
CPD_246043,APL003275,I13
CPD_246947,APL003278,M11
